stage	type	logexpr	level	num
4cell	Normal	0.336782902645	0.895	4
4cell	Normal	1.72014709842	0.886666666667	3
4cell	Normal	1.34694263939	0.69	1
4cell	Normal	0.864125478493	1.0	1
4cell	Normal	1.08586029051e-10	1.0	1
4cell	Normal	2.29513138299	0.57	1
4cell	Normal	0.412778301402	0.59	1
4cell	Normal	2.67399691378	0.665	2
4cell	Normal	0.132461445435	1.0	1
4cell	Change	1.16722997867	0.14	1
4cell	Normal	2.8872613701	0.83	1
4cell	Normal	0.828468844692	0.58	1
4cell	Normal	2.00588649356	0.68	1
4cell	Normal	1.96267595699	0.76	1
4cell	Normal	2.72032785464	0.913333333333	3
4cell	Normal	3.96555618939	0.62	1
4cell	Normal	7.11374453308	0.625	2
4cell	Normal	3.67638927558	0.57	2
4cell	Normal	0.111806992405	0.585	2
4cell	Normal	0.0	0.768181818182	11
4cell	Normal	2.0676839412	1.0	1
4cell	Normal	3.32887397008	0.88	1
4cell	Change	0.733948374864	0.85	1
4cell	Normal	3.76202002175e-09	0.35	1
4cell	Normal	3.83072834773	1.0	1
4cell	Normal	0.0195899576248	0.75	2
4cell	Normal	1.93039323922	0.8125	4
4cell	Normal	1.69871355737	0.73	1
4cell	Normal	0.130248133624	0.48	1
4cell	Normal	1.86172076053	0.25	1
4cell	Normal	1.36977364247	1.0	2
4cell	Normal	1.70178005561	0.57	1
4cell	Normal	3.20559198404	0.646666666667	3
4cell	Normal	3.11408847825	0.518333333333	6
4cell	Normal	4.11703354287	0.46	2
4cell	Normal	4.07594804589	1.0	1
4cell	Normal	4.19273635262	0.5	1
4cell	Normal	1.00293070657	0.29	1
4cell	Normal	1.03070097494	1.0	1
4cell	Normal	0.580481715274	1.0	1
4cell	Normal	4.24839523705	0.4	1
4cell	Normal	2.60657841084	1.0	2
4cell	Normal	3.64337202088	0.67	1
4cell	Normal	3.26355851729	0.76	1
4cell	Normal	5.14888304719	0.874	5
4cell	Normal	4.62473749148	0.29	1
4cell	Normal	3.25922666841	1.0	1
4cell	Change	1.36592837517	0.75	2
4cell	Normal	1.63950532318	1.0	1
4cell	Normal	5.82744154588	0.34	1
4cell	Normal	3.31954977572	0.7	1
4cell	Normal	7.21171908176	0.32	1
4cell	Normal	2.3511657114	0.85	1
4cell	Change	2.64069170758	0.75	1
4cell	Normal	1.46359793618	0.75	1
4cell	Change	3.39999666109	0.725	4
4cell	Normal	5.39181681706	0.86	2
4cell	Normal	5.02770871029	0.6825	4
4cell	Normal	1.07811702155	0.75	1
4cell	Normal	2.63285240454	1.0	2
4cell	Normal	1.95100003075	0.51	1
4cell	Normal	1.85392956285	1.0	1
4cell	Normal	1.21903775595	1.0	1
4cell	Normal	2.14517895324	0.84	1
4cell	Normal	2.97247899962	1.0	1
4cell	Normal	3.13300416179	0.4	1
4cell	Change	0.61765933374	0.84	2
4cell	Normal	0.0	0.6075	4
4cell	Normal	0.591419502594	0.83	1
4cell	Change	0.574360266186	0.585	2
4cell	Normal	3.82570229896	1.0	1
4cell	Normal	1.60704505183	0.644	5
4cell	Normal	2.94726130844	0.98	1
4cell	Normal	2.38497396934	0.735	2
4cell	Change	1.43548682531	0.4	1
4cell	Change	0.801763889063	0.4	1
4cell	Normal	0.298696193715	1.0	1
4cell	Normal	1.98600273476	0.55	1
4cell	Normal	0.0777775595461	1.0	1
4cell	Normal	3.0099901453	0.915	2
4cell	Normal	1.92829156357	0.67	1
4cell	Change	1.30056761319	1.0	1
4cell	Normal	2.808775993	0.72	1
4cell	Normal	2.73441296293	0.39	2
4cell	Normal	2.600628303	0.8	1
4cell	Normal	2.44332047447	1.0	1
4cell	Normal	3.43326436265	0.4	1
4cell	Normal	3.11604987227	0.42	1
4cell	Normal	1.42326253922	0.51	1
4cell	Change	0.901566865809	1.0	1
4cell	Normal	0.149884449537	0.5	1
4cell	Normal	1.02456021239	0.765	2
4cell	Normal	0.116245854799	1.0	1
4cell	Normal	1.50968829288	0.503846153846	13
4cell	Normal	0.486648703184	0.42	1
4cell	Normal	2.82254487305	0.476666666667	3
4cell	Normal	2.22358842137	1.0	1
4cell	Normal	2.03806340296	0.46	1
4cell	Normal	3.77422653026	0.69	3
4cell	Change	5.44939332426	0.4	1
4cell	Normal	4.20057220182	1.0	1
4cell	Change	0.206831225822	0.59	1
4cell	Normal	2.35423592346	1.0	1
4cell	Normal	0.023124163705	0.88	1
4cell	Normal	3.66225823295	0.7575	4
4cell	Normal	2.861286177	0.46	1
4cell	Normal	3.51173646536	0.706	5
4cell	Normal	0.0401872651222	0.73	1
4cell	Normal	3.20462273039	0.26	1
4cell	Normal	3.52083351409	0.755	2
4cell	Normal	1.684126002	1.0	1
4cell	Normal	3.71845767364	0.305	2
4cell	Normal	4.73736443503	0.743333333333	3
4cell	Change	0.910393376608	0.4	1
4cell	Normal	2.68413312104	0.475	2
4cell	Normal	1.66057199415	0.715	2
4cell	Normal	5.12510023838	0.83	1
4cell	Normal	0.0	0.9	1
4cell	Normal	0.0	1.0	1
4cell	Normal	0.506964579519	1.0	1
4cell	Normal	2.76479593721	0.23	1
4cell	Normal	4.3288618533	0.29	1
4cell	Normal	1.7161339359	0.5525	4
4cell	Normal	3.35917327601	1.0	1
4cell	Change	1.83860488646	0.553333333333	3
4cell	Normal	2.3039072186	0.78	1
4cell	Normal	0.311743266227	0.5	2
4cell	Normal	0.845756673368	1.0	1
4cell	Normal	3.16876919454	0.35	1
4cell	Normal	0.71612124412	1.0	1
4cell	Normal	1.09700099123	0.5	1
4cell	Normal	3.17035762371	0.23	1
4cell	Change	1.78574307363	0.755	2
4cell	Normal	0.0675437820638	1.0	1
4cell	Normal	1.91628417313	0.62	1
4cell	Normal	0.341395099424	1.0	1
4cell	Normal	1.55115816425	1.0	1
4cell	Normal	0.178502607213	1.0	1
4cell	Change	0.856226453036	0.55	1
4cell	Normal	2.34633208553	1.0	1
4cell	Normal	1.16201266236	0.22	1
4cell	Normal	0.0	1.0	1
4cell	Normal	3.29473626056	0.31	1
4cell	Change	1.45866850964	0.73	1
4cell	Normal	0.0490113777951	0.33	1
4cell	Change	1.27955511768	0.2	1
4cell	Normal	1.5556214375	0.833333333333	3
4cell	Normal	0.505483580427	0.5	1
4cell	Normal	1.34490970834	0.56	1
4cell	Normal	2.46447432427	0.955	4
4cell	Normal	3.1645590169	0.36	1
4cell	Normal	0.569094720569	0.646666666667	3
4cell	Normal	1.05668204137	0.42	1
4cell	Normal	4.00118523434	0.645	2
4cell	Normal	3.90902852645	1.0	2
4cell	Normal	3.60998775045	0.35	1
4cell	Normal	1.16600922065	0.5	1
4cell	Normal	2.74555148817	1.0	1
4cell	Normal	0.139923668427	0.4	1
4cell	Normal	0.0143855303041	1.0	1
4cell	Normal	2.28130936121	0.83	1
4cell	Normal	1.06937570118	0.42	1
4cell	Normal	0.580473320808	0.64	1
4cell	Normal	1.48882838601	0.83	1
4cell	Normal	0.928630285468	0.29	1
4cell	Normal	1.10825234037	0.5	1
4cell	Normal	0.643068411496	0.25	1
4cell	Normal	0.580736873415	0.41	1
4cell	Normal	3.70017541386	0.83	1
4cell	Normal	1.96979980688e-07	0.53	1
4cell	Normal	3.415793669	0.575	2
4cell	Change	1.67674322746	0.33	1
4cell	Change	0.520281971243	0.5	1
4cell	Normal	2.81759196315	1.0	2
4cell	Normal	1.44221381332	1.0	1
4cell	Normal	2.95151911888	0.65	1
4cell	Normal	0.0	0.5	1
4cell	Normal	0.453893302012	0.21	1
4cell	Normal	1.20326355287	0.37	1
4cell	Normal	1.2869297231	0.835	2
4cell	Normal	4.22038232259	0.25	1
4cell	Normal	1.92889041734	0.84	1
4cell	Normal	2.49126969594	0.8	1
4cell	Normal	0.125531604475	0.76	1
4cell	Normal	1.36778409836	0.33	1
4cell	Normal	0.810209956892	1.0	1
4cell	Normal	1.35162527358	0.7	1
4cell	Normal	1.98507179453	0.83	5
4cell	Normal	2.42046590165	0.695	4
4cell	Normal	0.0	0.69	1
4cell	Normal	1.83690012489	0.515	2
4cell	Change	1.06120805804	0.66	2
4cell	Normal	4.89537407598	0.38	1
4cell	Normal	0.0	1.0	1
4cell	Normal	2.78163517938	1.0	1
4cell	Normal	2.05759207103	0.39	1
4cell	Normal	1.05513747297	1.0	1
4cell	Normal	0.0	1.0	1
4cell	Normal	1.97779357044	0.8	1
4cell	Normal	3.52100503307	0.67	1
4cell	Normal	2.31708151036	1.0	1
4cell	Normal	1.31513127929	0.75	3
4cell	Normal	0.159411105211	0.47	1
4cell	Normal	1.22837366704	0.29	1
4cell	Normal	4.74959948018	0.21	1
4cell	Change	1.43075851492	0.42	2
4cell	Normal	3.34945837392	0.67	1
4cell	Normal	2.590197163	0.915	2
4cell	Normal	0.817927897457	0.25	1
4cell	Normal	4.52343830246	0.263333333333	3
4cell	Change	1.62447232711	0.54	3
4cell	Normal	1.4147651931	1.0	1
4cell	Normal	0.218734646361	0.43	1
4cell	Change	0.0	1.0	1
4cell	Normal	2.14165431348	0.473333333333	3
4cell	Normal	2.1091471778	0.53	1
4cell	Normal	2.82346005261	1.0	1
4cell	Normal	4.03032146379	0.45	1
4cell	Normal	3.0546519133	1.0	1
4cell	Normal	2.09843379169	0.836	5
4cell	Normal	0.741980200954	0.875	2
4cell	Normal	1.36407175804	0.42	2
4cell	Normal	0.095097884544	1.0	1
4cell	Normal	3.1985302502	0.6525	4
4cell	Change	0.811490059475	1.0	1
4cell	Normal	1.69496585635	1.0	1
4cell	Normal	5.06858968736	0.865	2
4cell	Change	0.180510751609	0.34	1
4cell	Normal	3.88052201837	0.19	2
4cell	Normal	1.5382963055	0.5	1
4cell	Normal	0.488084800196	1.0	1
4cell	Normal	2.41683299855	0.67	1
4cell	Normal	0.259715374639	0.67	1
4cell	Normal	3.30996255299	0.75	1
4cell	Normal	5.26194898164	0.9	1
4cell	Normal	0.791887833195	1.0	1
4cell	Normal	0.818117657896	0.67	1
4cell	Change	1.1833210166	0.464	5
4cell	Normal	0.838644816265	1.0	1
4cell	Normal	1.07242914913	0.61	1
4cell	Normal	2.08274482981	0.33	1
4cell	Normal	0.0	0.46	2
4cell	Normal	1.64875285192	0.83	1
4cell	Normal	1.9291083576	1.0	1
4cell	Normal	0.124060181975	0.2	1
4cell	Normal	3.56598556778	1.0	2
4cell	Normal	0.0	0.723333333333	3
4cell	Normal	0.701150071829	0.665	2
4cell	Normal	1.01439337276	0.59	2
4cell	Normal	0.488622958682	0.544	5
4cell	Normal	1.47694826272	1.0	2
4cell	Normal	0.69565902324	0.67	1
4cell	Normal	2.07027339234	0.773333333333	3
4cell	Normal	1.5162277261	0.54	4
4cell	Change	1.07183700883	1.0	1
4cell	Normal	1.07439814493	0.845	2
4cell	Normal	2.60199314662	0.69	2
4cell	Change	0.0700333033833	1.0	1
4cell	Normal	0.639740074699	1.0	1
4cell	Normal	3.56250240801	0.5	1
4cell	Normal	1.89466196643	0.5	1
4cell	Normal	5.69345937433	0.5	1
4cell	Normal	0.346502479416	1.0	1
4cell	Normal	2.37808859095	1.0	1
4cell	Normal	4.71806127556	0.61	2
4cell	Normal	2.50942851609	0.45	1
4cell	Normal	2.36287648282	0.17	1
4cell	Normal	3.2621460201	0.8	5
4cell	Normal	0.128896166543	1.0	1
4cell	Normal	3.55516804529	0.35	1
4cell	Normal	3.62143538262	1.0	1
4cell	Normal	1.38015052636	0.5	1
4cell	Normal	1.34933209575	0.5	1
4cell	Normal	0.632289344051	1.0	2
4cell	Normal	0.995730180701	1.0	1
4cell	Normal	0.282454180809	1.0	1
4cell	Normal	1.35561605747	1.0	2
4cell	Normal	2.75487653345	1.0	1
4cell	Normal	4.79858003977	0.84	1
4cell	Change	2.55781628518	0.16	1
4cell	Normal	1.23105767513	0.72	1
4cell	Normal	1.71206309046	1.0	1
4cell	Change	0.928132342437	0.68	1
4cell	Normal	2.2101199622	0.5	1
4cell	Normal	3.32891338608	1.0	1
4cell	Normal	2.32454226035	1.0	1
4cell	Normal	1.55786036712	0.5	1
4cell	Normal	2.95607626567	1.0	3
4cell	Normal	2.58819251485	0.633333333333	3
4cell	Change	0.809720596032	0.5	1
4cell	Normal	3.0583689874	0.495	4
4cell	Normal	0.411736071121	1.0	1
4cell	Normal	0.377245315659	1.0	1
4cell	Change	1.69299014682	0.5	1
4cell	Normal	2.96993742873	0.83	1
4cell	Normal	2.83417170821	1.0	1
4cell	Change	0.706038726351	0.17	1
4cell	Change	0.858225083092	0.33	1
4cell	Normal	0.676978163698	0.5	1
4cell	Normal	2.07386854132	0.86	1
4cell	Normal	0.395492883682	1.0	1
4cell	Normal	0.0236533410274	1.0	1
4cell	Normal	4.35188309901	0.33	1
4cell	Normal	0.820074942129	0.38	1
4cell	Normal	0.235798340632	1.0	2
4cell	Normal	2.80194726171	0.83	1
4cell	Change	0.0	1.0	1
4cell	Normal	2.18898517091	0.56	2
4cell	Normal	2.71071996744	1.0	1
4cell	Normal	6.67805905573	0.87	1
4cell	Normal	0.455909141976	1.0	1
4cell	Change	2.27094890448	0.86	1
4cell	Normal	3.56519937754	0.665	2
4cell	Normal	0.974465295925	0.42	1
4cell	Normal	0.103355005967	1.0	1
4cell	Normal	3.06590644703	1.0	1
4cell	Normal	1.69727478194	0.34	1
4cell	Normal	3.48982162395	0.62	1
4cell	Change	1.07753164506	0.87	2
4cell	Normal	0.886985497482	0.71	1
4cell	Normal	4.02123429732	0.415	2
4cell	Normal	0.165311027961	1.0	1
4cell	Normal	6.12439669772	0.94	3
4cell	Normal	1.47687519335	1.0	1
4cell	Normal	0.24600737073	1.0	2
4cell	Normal	0.229694844652	0.86	1
4cell	Normal	1.53579567796	0.78	1
4cell	Normal	0.434374508596	1.0	1
4cell	Normal	0.144437083807	0.25	1
4cell	Normal	0.270230170036	1.0	1
4cell	Normal	0.37731320239	0.25	1
4cell	Normal	2.60584027268	1.0	1
4cell	Normal	2.6486256922	0.67	2
4cell	Normal	1.89356216334	1.0	1
4cell	Normal	2.44570660309	0.83	1
4cell	Normal	0.731463638844	0.665	2
4cell	Normal	0.442791078652	1.0	2
4cell	Normal	1.38594429986	0.33	2
4cell	Change	1.17614723916	0.77	1
4cell	Normal	2.43103987139	0.5	1
4cell	Normal	2.79444194171	1.0	1
4cell	Change	2.64879547388	0.335	2
4cell	Normal	4.91760584478	0.34	1
4cell	Normal	3.64429779674	1.0	1
4cell	Change	1.77462178781	0.785	2
4cell	Normal	1.96149099199	0.4	1
4cell	Normal	0.924302551364	0.53	1
4cell	Normal	2.53668441014	1.0	1
4cell	Normal	0.739324410178	0.905	2
4cell	Normal	0.989556063392	0.29	1
4cell	Normal	0.884498677781	0.63	2
4cell	Normal	3.8757220257	0.47	1
4cell	Normal	0.556111942346	0.62	1
4cell	Normal	2.79102399356	0.67	1
4cell	Normal	2.43196287129	0.33	1
4cell	Change	4.27427019553	0.81	1
4cell	Normal	1.41371252431	1.0	1
4cell	Normal	2.45997338324	0.73	3
4cell	Normal	0.149937818174	1.0	1
4cell	Normal	4.44654484311	0.6	2
4cell	Change	1.69865319238	0.31	1
4cell	Normal	4.03375910631	0.31	1
4cell	Normal	1.71873168269	0.7	1
4cell	Normal	1.2656989369	1.0	1
4cell	Normal	2.38363498559	0.5	1
4cell	Normal	3.78245859107	0.62	1
4cell	Normal	3.30726025878	0.67	1
4cell	Normal	0.0336668574705	0.9	1
4cell	Change	0.759931615245	0.385	2
4cell	Normal	3.13771782883	0.69	1
4cell	Normal	0.414866113192	1.0	1
4cell	Normal	3.57145479173	0.67	2
4cell	Change	0.89736068377	0.2	1
4cell	Normal	3.95325899424	0.34	3
4cell	Normal	0.165551725918	1.0	1
4cell	Normal	0.0414673222515	1.0	1
4cell	Normal	3.07225340313	0.585	2
4cell	Normal	3.8987999651	0.5	1
4cell	Normal	3.1870589952	0.783333333333	3
4cell	Normal	3.87993979956	0.88	1
4cell	Normal	0.72973944236	1.0	1
4cell	Normal	0.0170749891025	0.83	1
4cell	Change	0.116114088182	0.5	1
4cell	Normal	2.21552389658	0.69	1
4cell	Normal	0.205135169397	1.0	1
4cell	Normal	3.78457819478	0.64	1
4cell	Normal	0.186834690601	0.87	1
4cell	Normal	0.947103116984	0.67	1
4cell	Normal	3.02139027367	0.82	4
4cell	Normal	2.4345076922	1.0	1
4cell	Normal	4.03014731618	1.0	1
4cell	Normal	0.242640249466	1.0	1
4cell	Change	2.37460524431	0.765	2
4cell	Normal	0.481848204489	0.7	1
4cell	Normal	0.0	1.0	1
4cell	Normal	1.08963208709	0.69	1
4cell	Normal	4.05931133596	1.0	1
4cell	Normal	1.88607066537	0.6	1
4cell	Normal	3.17517051091	0.84	1
4cell	Normal	1.7592414428	0.66	2
4cell	Normal	1.80273237938	1.0	2
4cell	Normal	0.231939949316	0.56	1
4cell	Normal	2.87302777233	0.5	2
4cell	Normal	3.71527305822	0.706666666667	3
4cell	Normal	2.20440319375	0.28	1
4cell	Normal	1.77143430543	0.71	3
4cell	Normal	2.77536611172	0.56	1
4cell	Change	1.29328228864	0.6	1
4cell	Normal	3.70524234878	0.8	2
4cell	Normal	0.0902271010025	1.0	1
4cell	Normal	0.72031964261	0.51	1
4cell	Normal	3.84571865947	0.6	1
4cell	Normal	0.0918453660819	1.0	1
4cell	Normal	0.0269495759265	1.0	1
4cell	Normal	1.2413726299	0.2	1
4cell	Normal	0.00554579361953	0.8	1
4cell	Change	2.12162780516	0.33	1
4cell	Normal	0.33235878798	0.695	2
4cell	Normal	4.06787566464	0.35	1
4cell	Normal	2.00255104806	1.0	1
4cell	Normal	1.00204264941	0.86	1
4cell	Normal	1.9417586865	1.0	1
4cell	Normal	0.765291082332	0.6	2
4cell	Normal	1.83709605762	1.0	2
4cell	Normal	3.76693942824	1.0	1
4cell	Normal	4.24759340695	0.52	1
4cell	Change	1.64479540372	0.5	2
4cell	Normal	0.711679393378	0.94	1
4cell	Normal	2.58250209517	1.0	1
4cell	Normal	3.98957461289	0.48	1
4cell	Normal	0.666365737882	1.0	1
4cell	Normal	1.98353205733	0.33	1
4cell	Normal	1.56696246839	0.33	1
4cell	Change	0.0	0.67	1
4cell	Normal	3.35291009103	0.75	1
4cell	Normal	1.14370355686	1.0	1
4cell	Normal	1.37770760018	1.0	1
4cell	Normal	0.34968245336	0.2	1
4cell	Normal	3.32568688797	1.0	2
4cell	Normal	0.230572686822	0.7	1
4cell	Normal	5.73267762631	0.7375	4
4cell	Normal	4.29775196403	0.455	2
4cell	Normal	3.1946405077	1.0	1
4cell	Normal	2.36187046548	1.0	1
4cell	Normal	3.23898428774	0.395	4
4cell	Normal	3.36513833185	0.7825	4
4cell	Normal	2.79018303064	0.79	2
4cell	Normal	3.32734629959	0.22	1
4cell	Normal	0.913563015035	1.0	1
4cell	Normal	3.22472269854	1.0	1
4cell	Normal	4.69176981155	0.5	1
4cell	Change	1.19091795945	0.41	2
4cell	Normal	4.64285125296	0.74	1
4cell	Normal	0.918268774258	1.0	1
4cell	Normal	0.563150675709	0.5	2
4cell	Normal	3.43096975333	0.75	1
4cell	Normal	1.2496810815	0.22	1
4cell	Normal	0.954264514086	0.47	1
4cell	Normal	1.99167396976	0.19	1
4cell	Normal	0.498586834388	0.625	2
4cell	Normal	0.598545249888	0.59	2
4cell	Normal	2.19071007061	1.0	1
4cell	Normal	1.32028275553	0.2	1
4cell	Normal	0.529793196619	0.75	1
4cell	Normal	3.75928432826	0.398	5
4cell	Normal	2.3002704162	0.5	1
4cell	Normal	1.98827016022	0.57	1
4cell	Normal	1.97234479743	1.0	1
4cell	Normal	3.84197600712	1.0	1
4cell	Normal	2.24469111458	0.75	3
4cell	Normal	0.239057844514	1.0	1
4cell	Normal	0.302027187524	0.55	1
4cell	Normal	2.6849862615	0.83	1
4cell	Normal	3.99132574709	0.86	1
4cell	Normal	2.429605334	0.6	1
4cell	Normal	0.276635027928	1.0	1
4cell	Normal	3.92572470693	1.0	1
4cell	Normal	0.348026655061	0.6	2
4cell	Normal	0.0	0.67	1
4cell	Normal	0.965419886199	0.795	2
4cell	Normal	2.06810249701	0.618	5
4cell	Normal	2.57610992294	0.665	2
4cell	Normal	2.31910685393	1.0	1
4cell	Normal	0.600424799514	1.0	1
4cell	Normal	0.197329209821	0.635	2
4cell	Normal	4.98464717603	0.53	1
4cell	Normal	2.74370687831	1.0	1
4cell	Normal	2.21725158033	0.835	2
4cell	Normal	1.2997092569	0.83	1
4cell	Normal	0.840195555769	0.5	4
4cell	Normal	0.533199061343	0.67	1
4cell	Normal	4.69274140624	0.665	2
4cell	Normal	3.04035662993	0.465	2
4cell	Normal	1.7473076309	1.0	1
4cell	Normal	0.281450194575	0.25	1
4cell	Normal	0.704630988501	0.75	1
4cell	Normal	6.85434184395	0.46	2
4cell	Normal	2.1684706733	0.546666666667	3
4cell	Normal	6.52905234776	0.3	1
4cell	Normal	4.67249232925	0.46	1
4cell	Normal	0.0212196620437	0.83	1
4cell	Normal	0.711517409915	0.83	1
4cell	Normal	0.0	0.4	1
4cell	Normal	1.21880131649	1.0	1
4cell	Normal	0.139280087171	1.0	1
4cell	Normal	0.393710964696	0.29	1
4cell	Normal	1.37683223607	0.6	2
4cell	Normal	3.50851398294	0.58	1
4cell	Normal	5.76258583113	0.22	1
4cell	Normal	5.70893252369	0.62	1
4cell	Normal	1.591047847	0.75	1
4cell	Change	1.59835674242	0.625	2
4cell	Normal	4.5003761765	0.44	1
4cell	Normal	3.2291904458	0.45	2
4cell	Normal	1.35764279721	0.5	1
4cell	Normal	2.06748029028	0.68	2
4cell	Normal	2.80106684367	0.34	1
4cell	Normal	1.47039880875	0.88	1
4cell	Normal	4.18229896664	1.0	1
4cell	Normal	0.0	1.0	1
4cell	Normal	3.51732868359	0.4	1
4cell	Normal	3.80732227207	0.81	1
4cell	Normal	1.28013630529	1.0	1
4cell	Normal	3.18924926033	0.5	1
4cell	Normal	2.97519787858	0.843333333333	3
4cell	Normal	1.10159450411	0.723333333333	3
4cell	Change	0.197739585772	1.0	1
4cell	Normal	1.21800883673	0.28	1
4cell	Normal	4.26800230746	0.83	2
4cell	Change	0.570974461827	0.54	2
4cell	Normal	0.0926167375614	1.0	5
4cell	Normal	2.24610997507	0.53	1
4cell	Normal	2.32551810962	0.915	2
4cell	Normal	1.73577800956	0.51	2
4cell	Normal	1.63387293087	0.8	1
4cell	Normal	2.89943060238	0.69	1
4cell	Normal	3.58437967902	0.45	1
4cell	Normal	3.71440586534	0.535	2
4cell	Normal	1.07522765364	1.0	1
4cell	Normal	3.34811652563	0.67	1
4cell	Normal	1.42845545864	0.415	2
4cell	Normal	0.769385738546	1.0	1
4cell	Normal	1.76858636826	0.5	1
4cell	Normal	2.62965613367	0.575555555556	9
4cell	Normal	2.06498631651	0.75	1
4cell	Normal	0.958495449991	0.51	1
4cell	Normal	0.292114235888	1.0	1
4cell	Normal	4.00159493474	0.5	2
4cell	Change	1.73738599736	0.75	2
4cell	Normal	0.329821598646	0.46	3
4cell	Normal	4.15703763156	0.33	1
4cell	Normal	1.04063000613	0.29	1
4cell	Normal	2.13829636303	0.49	1
4cell	Normal	1.13160209149	0.83	1
4cell	Normal	0.921624482105	0.835	2
4cell	Normal	0.0	0.67	1
4cell	Normal	2.48944632983	0.33	1
4cell	Change	0.861534606697	0.505	2
4cell	Normal	1.27078810663	0.41	2
4cell	Change	1.49468901911	0.74625	8
4cell	Normal	4.0380193306	0.75	1
4cell	Normal	0.0777424949808	0.47	2
4cell	Normal	3.60210350395	0.36	2
4cell	Normal	1.25047750166	0.43	1
4cell	Normal	2.19582693442	0.68	1
4cell	Normal	2.07660752966	0.2	1
4cell	Normal	2.96749225134	0.51	1
4cell	Normal	5.07572366404	0.84	1
4cell	Normal	0.0	0.5	1
4cell	Normal	3.2458137198	0.7	1
4cell	Normal	3.53731210129	0.5	1
4cell	Normal	2.27172374281	0.5	1
4cell	Normal	4.85791137374	0.5	1
4cell	Normal	2.82297285346	0.705	2
4cell	Normal	2.40454583597	0.8	2
4cell	Normal	2.54870270787	0.53	1
4cell	Normal	0.0149687078082	1.0	1
4cell	Normal	0.0649360671057	0.64	1
4cell	Normal	0.332985450556	0.33	1
4cell	Normal	3.45408074455	1.0	2
4cell	Normal	0.955680661479	0.75	1
4cell	Normal	4.07108787653	0.67	1
4cell	Normal	2.58691405003	0.12	1
4cell	Normal	0.177777916744	0.27	1
4cell	Normal	0.39495271266	1.0	1
4cell	Normal	0.995682150582	0.73	2
4cell	Change	2.5851365262	0.683333333333	3
4cell	Normal	3.37372340466	0.67	1
4cell	Normal	3.41621406477	0.5	1
4cell	Normal	2.59765480948	0.93	1
4cell	Normal	3.12517594783	0.57	1
4cell	Normal	2.97123976594	0.67	1
4cell	Normal	0.0	1.0	1
4cell	Normal	0.793105631304	0.75	1
4cell	Normal	0.0	1.0	1
4cell	Normal	4.86763444546	0.535	2
4cell	Normal	2.61877444416	0.733333333333	3
4cell	Normal	1.81978311313	0.665	2
4cell	Normal	4.2369228249	0.25	1
4cell	Normal	0.115737389192	1.0	1
4cell	Normal	1.54106699035	0.46	1
4cell	Normal	1.14509503088	1.0	1
4cell	Normal	2.30824206213	0.75	2
4cell	Normal	1.34762369666	0.33	1
4cell	Normal	0.150939242965	1.0	1
4cell	Normal	5.31606887212	0.525	2
4cell	Normal	2.65197355488	0.5	2
4cell	Normal	3.96129305443	0.97	1
4cell	Change	3.44731095107	0.16	1
4cell	Normal	0.406019621004	1.0	1
4cell	Normal	5.84139428106	0.42	1
4cell	Normal	4.49643397909	0.45	1
4cell	Normal	2.73613218523	0.68	1
4cell	Normal	1.43569624291	0.86	1
4cell	Change	0.436817769677	1.0	1
4cell	Normal	0.879489808666	0.835	2
4cell	Normal	1.09557434545	0.67	1
4cell	Normal	1.04706633078	0.48	1
4cell	Normal	0.221623997377	1.0	1
4cell	Normal	0.883403837673	0.62	1
4cell	Normal	1.31541578424	0.33	1
4cell	Normal	0.156586567785	0.715	2
4cell	Normal	2.80339068348	0.67	1
4cell	Normal	3.29508102487	0.5	1
4cell	Normal	1.91075658241	0.835	2
4cell	Normal	0.524693617083	0.57	1
4cell	Normal	3.91096444535	0.61	3
4cell	Normal	2.57595777267	0.42	1
4cell	Change	0.275281249093	0.83	1
4cell	Normal	3.29470288996	0.41	1
4cell	Normal	3.11918365817	0.425	2
4cell	Normal	0.722536065454	0.5	1
4cell	Normal	3.42150968297	0.5	1
4cell	Normal	0.155287747407	0.83	1
4cell	Normal	0.325034936491	1.0	2
4cell	Normal	2.43145312905	0.835	2
4cell	Normal	1.65437686066	1.0	1
4cell	Normal	1.29441479004	0.74	1
4cell	Normal	3.37995672089	0.625	2
4cell	Change	3.29058234441	0.87	4
4cell	Normal	0.0478552510839	1.0	1
4cell	Normal	4.7609167346	1.0	1
4cell	Normal	4.3995681291	0.53	1
4cell	Normal	3.68376891754	0.85	1
4cell	Normal	4.30200080186	0.48	1
4cell	Change	3.02944264029	0.44	2
4cell	Normal	5.91463749699	0.33	1
4cell	Normal	0.73073675644	1.0	1
4cell	Normal	0.422273715312	1.0	1
4cell	Normal	1.95959465901	1.0	2
4cell	Normal	2.1993966611	0.835	2
4cell	Normal	2.2063770102	0.5	1
4cell	Normal	0.217712831614	0.6	1
4cell	Normal	3.06361519594	0.67	1
4cell	Normal	2.46759940643	0.623333333333	3
4cell	Normal	4.70756430624	0.5	2
4cell	Normal	0.594288813377	0.19	2
4cell	Normal	5.34063903599	0.475	4
4cell	Normal	3.71447166195	0.505	2
4cell	Normal	1.63762101155	0.5	1
4cell	Normal	0.699899333382	0.96	3
4cell	Change	1.10300595569	0.695	2
4cell	Normal	0.0265111531646	1.0	1
4cell	Change	1.73238448296	0.25	1
4cell	Normal	2.23442508886	0.57	2
4cell	Normal	0.0319632877886	0.4	1
4cell	Normal	3.06158555502	0.67	1
