stage	type	logexpr
early	now	0.699188892606
early	next	0.699188892606
early	now	0.807907875765
early	next	0.807907875765
early	now	0.328106628004
early	next	0.328106628004
early	now	0.699506914513
early	next	0.699506914513
early	now	0.493705507318
early	next	0.493705507318
early	now	1.4725729697
early	next	1.4725729697
early	now	0.287275990011
early	next	0.287275990011
early	now	0.101275081625
early	next	0.101275081625
early	now	1.74264975401
early	next	1.74264975401
early	now	1.16464032493
early	next	1.16464032493
early	now	4.75648255591
early	next	4.75648255591
early	now	0.150632211557
early	next	0.150632211557
early	now	1.25463549993
early	next	1.25463549993
early	now	0.864584720752
early	next	0.864584720752
early	now	3.22642327111
early	next	3.22642327111
early	now	0.33597211158
early	next	0.33597211158
early	now	0.0103051193934
early	next	0.0103051193934
early	now	1.32998059047
early	next	1.32998059047
early	now	0.206002275479
early	next	0.206002275479
early	now	3.48486121744
early	next	3.48486121744
early	now	0.6126153116
early	next	0.6126153116
early	now	2.74673230769
early	next	2.74673230769
early	now	0.784075044758
early	next	0.784075044758
early	now	0.110337609353
early	next	0.110337609353
early	now	0.223475496214
early	next	0.223475496214
early	now	0.342214290857
early	next	0.342214290857
early	now	2.1350985512
early	next	2.1350985512
early	now	0.918631988992
early	next	0.918631988992
early	now	0.27873415901
early	next	0.27873415901
early	now	1.26141401151
early	next	1.26141401151
early	now	0.271042651938
early	next	0.271042651938
early	now	0.39767282699
early	next	0.39767282699
early	now	0.973215340606
early	next	0.973215340606
early	now	2.94001869779
early	next	2.94001869779
early	now	1.25462124084
early	next	1.25462124084
early	now	2.09372159465
early	next	2.09372159465
early	now	0.67925208936
early	next	0.67925208936
early	now	1.19656140765
early	next	1.19656140765
early	now	0.276793506594
early	next	0.276793506594
early	now	0.370603095337
early	next	0.370603095337
early	now	0.108443558194
early	next	0.108443558194
early	now	1.07227515793
early	next	1.07227515793
early	now	0.191173099382
early	next	0.191173099382
early	now	1.41717995269
early	next	1.41717995269
early	now	0.997627371288
early	next	0.997627371288
early	now	0.547332658222
early	next	0.547332658222
early	now	1.35225142014
early	next	1.35225142014
early	now	0.558833196076
early	next	0.558833196076
early	now	1.0300157672
early	next	1.0300157672
early	now	1.55115180416
early	next	1.55115180416
early	now	0.53933552659
early	next	0.53933552659
early	now	1.95635399319
early	next	1.95635399319
early	now	0.417413441624
early	next	0.417413441624
early	now	0.893795603047
early	next	0.893795603047
early	now	1.65368060967
early	next	1.65368060967
early	now	4.14023051324
early	next	4.14023051324
early	now	0.567808988952
early	next	0.567808988952
early	now	0.923572157832
early	next	0.923572157832
early	now	1.60238711387
early	next	1.60238711387
early	now	0.0591182643
early	next	0.0591182643
early	now	1.41696904539
early	next	1.41696904539
early	now	1.06302310685
early	next	1.06302310685
early	now	0.40545110801
early	next	0.40545110801
early	now	1.04548925115
early	next	1.04548925115
early	now	0.543968287559
early	next	0.543968287559
early	now	2.97209510379
early	next	2.97209510379
early	now	0.981062975696
early	next	0.981062975696
early	now	2.34338436726
early	next	2.34338436726
early	now	0.411886447111
early	next	0.411886447111
early	now	0.425024568587
early	next	0.425024568587
early	now	0.0673161599248
early	next	0.0673161599248
early	now	0.725522401318
early	next	0.725522401318
early	now	1.29522019672
early	next	1.29522019672
early	now	0.491511297232
early	next	0.491511297232
early	now	0.418392521203
early	next	0.418392521203
early	now	1.09540046963
early	next	1.09540046963
early	now	0.499123621632
early	next	0.499123621632
early	now	0.223199549746
early	next	0.223199549746
early	now	0.525073439861
early	next	0.525073439861
early	now	0.221326701842
early	next	0.221326701842
early	now	0.932160144015
early	next	0.932160144015
early	now	0.213710398701
early	next	0.213710398701
early	now	0.536944730625
early	next	0.536944730625
early	now	0.0532171126619
early	next	0.0532171126619
early	now	0.0
early	next	0.0
early	now	0.485683800296
early	next	0.485683800296
early	now	0.48101527789
early	next	0.48101527789
